fileName,totalCount,surpriseCount,index_pairs,surpriseScore,threshold
271571.txt,23.0,4,"2,3|3,4|4,5|21,22|",0.17391304347826086,0.246171
182327.txt,28.0,3,"4,5|8,9|13,14|",0.10714285714285714,0.34995900000000002
54729.txt,10.0,1,"2,3|",0.10000000000000001,0.37693874999999999
93504.txt,13.0,1,"10,11|",0.076923076923076927,0.24113600000000002
258849.txt,15.0,1,"14,15|",0.066666666666666666,0.28130900000000003
261010.txt,15.0,1,"11,12|",0.066666666666666666,0.37700999999999996
190051.txt,20.0,1,"2,3|",0.050000000000000003,0.37610874999999999
124292.txt,15.0,2,"1,2|6,7|",0.13333333333333333,0.26415349999999999
149042.txt,31.0,2,"1,2|19,20|",0.064516129032258063,0.35631049999999997
91461.txt,73.0,6,"36,37|55,56|63,64|66,67|69,70|72,73|",0.082191780821917804,0.34612600000000004
260468.txt,31.0,1,"4,5|",0.032258064516129031,0.376579
189266.txt,50.0,5,"30,31|31,32|38,39|47,48|48,49|",0.10000000000000001,0.2763565
267688.txt,20.0,3,"15,16|16,17|17,18|",0.14999999999999999,0.29908425
123066.txt,26.0,3,"3,4|14,15|25,26|",0.11538461538461539,0.27177324999999997
228835.txt,15.0,1,"8,9|",0.066666666666666666,0.38640600000000003
167624.txt,35.0,4,"16,17|19,20|22,23|29,30|",0.11428571428571428,0.32670900000000003
244045.txt,23.0,2,"9,10|12,13|",0.086956521739130432,0.31947400000000004
207168.txt,15.0,2,"11,12|12,13|",0.13333333333333333,0.39647299999999996
198828.txt,52.0,4,"29,30|39,40|43,44|50,51|",0.076923076923076927,0.29012950000000004
33201.txt,28.0,2,"1,2|10,11|",0.071428571428571425,0.24989875
239904.txt,92.0,6,"23,24|56,57|62,63|63,64|73,74|84,85|",0.065217391304347824,0.3819245
2821.txt,21.0,3,"1,2|2,3|20,21|",0.14285714285714285,0.323436
16917.txt,45.0,7,"22,23|23,24|29,30|30,31|31,32|32,33|35,36|",0.15555555555555556,0.35092499999999999
55609.txt,21.0,3,"11,12|12,13|13,14|",0.14285714285714285,0.344883
266555.txt,16.0,3,"13,14|14,15|15,16|",0.1875,0.38863449999999999
82151.txt,24.0,1,"21,22|",0.041666666666666664,0.37557675000000001
264424.txt,14.0,2,"11,12|12,13|",0.14285714285714285,0.3413505
81458.txt,31.0,2,"21,22|22,23|",0.064516129032258063,0.35260849999999999
193014.txt,23.0,3,"9,10|17,18|21,22|",0.13043478260869565,0.26956449999999998
84534.txt,30.0,4,"2,3|3,4|4,5|26,27|",0.13333333333333333,0.37384450000000002
189058.txt,16.0,1,"15,16|",0.0625,0.39109575000000002
217390.txt,19.0,2,"11,12|17,18|",0.10526315789473684,0.29811699999999997
185892.txt,26.0,2,"10,11|11,12|",0.076923076923076927,0.39741925
244904.txt,42.0,5,"10,11|18,19|25,26|35,36|40,41|",0.11904761904761904,0.23540349999999999
263405.txt,26.0,2,"13,14|24,25|",0.076923076923076927,0.29465724999999998
74837.txt,26.0,1,"23,24|",0.038461538461538464,0.38943274999999999
246875.txt,19.0,1,"7,8|",0.052631578947368418,0.16645399999999999
153218.txt,15.0,1,"1,2|",0.066666666666666666,0.24966650000000001
272497.txt,39.0,4,"18,19|25,26|26,27|38,39|",0.10256410256410256,0.379938
242232.txt,21.0,2,"8,9|13,14|",0.095238095238095233,0.30159799999999998
180875.txt,73.0,5,"13,14|28,29|52,53|62,63|67,68|",0.068493150684931503,0.33680199999999999
127374.txt,19.0,2,"17,18|18,19|",0.10526315789473684,0.32103999999999999
160981.txt,36.0,2,"24,25|31,32|",0.055555555555555552,0.37696874999999996
31238.txt,20.0,2,"15,16|18,19|",0.10000000000000001,0.33442700000000003
205145.txt,19.0,1,"12,13|",0.052631578947368418,0.32769349999999997
251266.txt,22.0,2,"18,19|21,22|",0.090909090909090912,0.33404799999999996
202158.txt,26.0,2,"10,11|24,25|",0.076923076923076927,0.37399975000000002
96736.txt,25.0,3,"1,2|5,6|10,11|",0.12,0.30119299999999999
193606.txt,31.0,4,"20,21|21,22|24,25|28,29|",0.12903225806451613,0.37934649999999998
269074.txt,22.0,1,"14,15|",0.045454545454545456,0.28962199999999999
157644.txt,25.0,1,"24,25|",0.040000000000000001,0.23691500000000001
9155.txt,18.0,2,"10,11|11,12|",0.1111111111111111,0.28391650000000002
254487.txt,24.0,2,"18,19|21,22|",0.083333333333333329,0.33494099999999999
182079.txt,22.0,1,"15,16|",0.045454545454545456,0.32552900000000001
188232.txt,14.0,1,"5,6|",0.071428571428571425,0.39346225000000001
257830.txt,56.0,2,"19,20|55,56|",0.035714285714285712,0.37285449999999998
181216.txt,32.0,2,"10,11|22,23|",0.0625,0.349416
222277.txt,18.0,3,"5,6|12,13|13,14|",0.16666666666666666,0.28347600000000001
186237.txt,26.0,2,"11,12|20,21|",0.076923076923076927,0.37559324999999999
179591.txt,25.0,2,"14,15|23,24|",0.080000000000000002,0.37048200000000003
55755.txt,8.0,1,"1,2|",0.125,0.38647149999999997
8505.txt,67.0,8,"23,24|24,25|27,28|54,55|55,56|56,57|63,64|66,67|",0.11940298507462686,0.24509550000000002
234429.txt,19.0,1,"3,4|",0.052631578947368418,0.31530199999999997
94109.txt,62.0,8,"44,45|45,46|46,47|47,48|48,49|51,52|54,55|61,62|",0.12903225806451613,0.30704699999999996
221742.txt,10.0,2,"8,9|9,10|",0.20000000000000001,0.331125
72665.txt,44.0,6,"26,27|29,30|32,33|33,34|37,38|42,43|",0.13636363636363635,0.36077274999999998
118392.txt,36.0,3,"4,5|9,10|22,23|",0.083333333333333329,0.38623074999999996
188959.txt,21.0,2,"9,10|14,15|",0.095238095238095233,0.37862399999999996
83850.txt,15.0,3,"9,10|10,11|11,12|",0.20000000000000001,0.33439350000000001
260285.txt,44.0,3,"30,31|31,32|37,38|",0.068181818181818177,0.34846850000000001
202366.txt,17.0,1,"12,13|",0.058823529411764705,0.30703600000000003
200217.txt,21.0,2,"14,15|15,16|",0.095238095238095233,0.36070100000000005
77709.txt,27.0,2,"20,21|23,24|",0.07407407407407407,0.37511050000000001
88093.txt,44.0,8,"34,35|35,36|36,37|37,38|38,39|39,40|42,43|43,44|",0.18181818181818182,0.33293099999999998
90804.txt,33.0,3,"12,13|13,14|14,15|",0.090909090909090912,0.35708800000000002
218316.txt,29.0,2,"8,9|26,27|",0.068965517241379309,0.387102
71422.txt,38.0,6,"2,3|18,19|25,26|34,35|35,36|36,37|",0.15789473684210525,0.31919150000000002
90623.txt,31.0,3,"9,10|29,30|30,31|",0.096774193548387094,0.35986849999999998
59423.txt,10.0,1,"1,2|",0.10000000000000001,0.32786574999999996
247835.txt,57.0,5,"6,7|10,11|27,28|30,31|43,44|",0.08771929824561403,0.38332500000000003
185266.txt,26.0,2,"2,3|6,7|",0.076923076923076927,0.25729675000000002
14245.txt,27.0,2,"4,5|5,6|",0.07407407407407407,0.21165300000000001
54113.txt,25.0,5,"20,21|21,22|22,23|23,24|24,25|",0.20000000000000001,0.370805
158761.txt,31.0,2,"5,6|27,28|",0.064516129032258063,0.39252600000000004
179787.txt,11.0,1,"10,11|",0.090909090909090912,0.32093450000000001
169594.txt,12.0,1,"1,2|",0.083333333333333329,0.36393675000000003
48274.txt,12.0,1,"5,6|",0.083333333333333329,0.37106925000000002
249830.txt,10.0,1,"1,2|",0.10000000000000001,0.37235324999999997
204930.txt,41.0,3,"4,5|9,10|40,41|",0.073170731707317069,0.38949699999999998
156770.txt,15.0,1,"5,6|",0.066666666666666666,0.35047349999999999
3134.txt,24.0,2,"6,7|7,8|",0.083333333333333329,0.35522874999999998
52200.txt,13.0,1,"3,4|",0.076923076923076927,0.29064200000000001
136916.txt,37.0,3,"14,15|22,23|23,24|",0.081081081081081086,0.30693799999999999
107513.txt,21.0,2,"1,2|14,15|",0.095238095238095233,0.348686
138085.txt,21.0,2,"3,4|4,5|",0.095238095238095233,0.36530200000000002
191559.txt,18.0,4,"6,7|7,8|8,9|9,10|",0.22222222222222221,0.36055350000000003
152512.txt,78.0,7,"21,22|46,47|47,48|67,68|75,76|76,77|77,78|",0.089743589743589744,0.29490650000000002
51053.txt,21.0,2,"11,12|14,15|",0.095238095238095233,0.28315500000000005
225722.txt,29.0,2,"12,13|20,21|",0.068965517241379309,0.26637499999999997
140670.txt,31.0,5,"7,8|8,9|9,10|10,11|11,12|",0.16129032258064516,0.15356249999999999
29856.txt,26.0,2,"7,8|12,13|",0.076923076923076927,0.34467100000000001
142073.txt,38.0,4,"2,3|13,14|23,24|24,25|",0.10526315789473684,0.34316150000000001
5233.txt,46.0,5,"4,5|5,6|25,26|26,27|31,32|",0.10869565217391304,0.36696600000000001
87401.txt,39.0,4,"1,2|5,6|12,13|24,25|",0.10256410256410256,0.35148400000000002
217784.txt,12.0,1,"6,7|",0.083333333333333329,0.31811075
138052.txt,68.0,7,"32,33|33,34|39,40|40,41|57,58|61,62|62,63|",0.10294117647058823,0.30286249999999998
192911.txt,24.0,2,"19,20|20,21|",0.083333333333333329,0.38568799999999998
244337.txt,9.0,1,"8,9|",0.1111111111111111,0.31870199999999999
246520.txt,14.0,2,"11,12|12,13|",0.14285714285714285,0.34858974999999998
30334.txt,44.0,4,"1,2|2,3|13,14|32,33|",0.090909090909090912,0.36254874999999998
151796.txt,25.0,2,"2,3|3,4|",0.080000000000000002,0.38472800000000001
32245.txt,21.0,2,"10,11|11,12|",0.095238095238095233,0.26657600000000004
204061.txt,26.0,3,"8,9|9,10|15,16|",0.11538461538461539,0.3298585
126278.txt,17.0,1,"16,17|",0.058823529411764705,0.30176700000000001
159484.txt,18.0,3,"1,2|2,3|9,10|",0.16666666666666666,0.29626550000000001
52599.txt,11.0,2,"4,5|5,6|",0.18181818181818182,0.32078699999999999
269299.txt,45.0,5,"8,9|13,14|20,21|27,28|41,42|",0.1111111111111111,0.338893
6935.txt,31.0,4,"1,2|2,3|3,4|4,5|",0.12903225806451613,0.36506749999999999
232289.txt,21.0,2,"1,2|18,19|",0.095238095238095233,0.33346399999999998
27674.txt,12.0,1,"11,12|",0.083333333333333329,0.39983000000000002
53693.txt,62.0,8,"8,9|20,21|34,35|53,54|54,55|58,59|59,60|60,61|",0.12903225806451613,0.39059250000000001
126244.txt,72.0,6,"48,49|59,60|60,61|63,64|70,71|71,72|",0.083333333333333329,0.31634625000000005
111167.txt,32.0,3,"6,7|18,19|29,30|",0.09375,0.24123850000000002
263549.txt,19.0,2,"2,3|7,8|",0.10526315789473684,0.31162599999999996
73972.txt,26.0,2,"15,16|16,17|",0.076923076923076927,0.25221925000000001
147447.txt,39.0,5,"7,8|12,13|25,26|26,27|33,34|",0.12820512820512819,0.35999900000000001
255789.txt,27.0,2,"12,13|18,19|",0.07407407407407407,0.26252599999999998
2004.txt,38.0,3,"4,5|5,6|31,32|",0.078947368421052627,0.33754475
243855.txt,12.0,1,"11,12|",0.083333333333333329,0.31699225000000003
217592.txt,18.0,1,"9,10|",0.055555555555555552,0.33012950000000002
58507.txt,32.0,2,"27,28|28,29|",0.0625,0.37359924999999999
81514.txt,29.0,3,"16,17|20,21|21,22|",0.10344827586206896,0.36942199999999997
15407.txt,58.0,6,"16,17|23,24|24,25|42,43|48,49|53,54|",0.10344827586206896,0.34805249999999999
194637.txt,19.0,1,"5,6|",0.052631578947368418,0.26533600000000002
114037.txt,36.0,3,"6,7|17,18|35,36|",0.083333333333333329,0.378884
191029.txt,26.0,3,"7,8|15,16|25,26|",0.11538461538461539,0.37302274999999996
211849.txt,19.0,1,"18,19|",0.052631578947368418,0.29907050000000002
143184.txt,23.0,1,"19,20|",0.043478260869565216,0.380938
198958.txt,21.0,1,"3,4|",0.047619047619047616,0.29674200000000001
206306.txt,29.0,2,"15,16|20,21|",0.068965517241379309,0.32753499999999997
244135.txt,29.0,2,"11,12|17,18|",0.068965517241379309,0.36388599999999999
163532.txt,37.0,3,"5,6|10,11|18,19|",0.081081081081081086,0.37893000000000004
29301.txt,20.0,2,"5,6|6,7|",0.10000000000000001,0.35704475000000002
100903.txt,37.0,4,"4,5|25,26|26,27|27,28|",0.10810810810810811,0.39227800000000002
114786.txt,16.0,1,"14,15|",0.0625,0.22242000000000003
212429.txt,23.0,1,"18,19|",0.043478260869565216,0.3020545
71156.txt,12.0,1,"5,6|",0.083333333333333329,0.38682450000000002
252838.txt,14.0,1,"5,6|",0.071428571428571425,0.35416100000000006
191613.txt,7.0,1,"3,4|",0.14285714285714285,0.30399500000000002
239727.txt,24.0,2,"14,15|23,24|",0.083333333333333329,0.25941649999999999
250949.txt,13.0,1,"10,11|",0.076923076923076927,0.39600400000000002
80742.txt,18.0,3,"7,8|8,9|9,10|",0.16666666666666666,0.18718825
173682.txt,9.0,1,"7,8|",0.1111111111111111,0.358543
94079.txt,13.0,1,"8,9|",0.076923076923076927,0.35767600000000005
225332.txt,24.0,1,"19,20|",0.041666666666666664,0.31207275000000001
242356.txt,14.0,1,"10,11|",0.071428571428571425,0.33998075000000005
100863.txt,36.0,2,"11,12|28,29|",0.055555555555555552,0.28809275000000001
69651.txt,10.0,1,"1,2|",0.10000000000000001,0.38518025
27516.txt,55.0,7,"31,32|32,33|33,34|36,37|44,45|45,46|48,49|",0.12727272727272726,0.38163599999999998
256479.txt,17.0,1,"7,8|",0.058823529411764705,0.27759600000000001
237093.txt,12.0,1,"9,10|",0.083333333333333329,0.35417899999999997
251302.txt,21.0,2,"4,5|13,14|",0.095238095238095233,0.35073000000000004
44927.txt,22.0,1,"10,11|",0.045454545454545456,0.36029250000000002
113406.txt,27.0,3,"3,4|4,5|18,19|",0.1111111111111111,0.305396
230501.txt,16.0,1,"1,2|",0.0625,0.36400899999999997
80232.txt,16.0,2,"3,4|4,5|",0.125,0.35572300000000007
148370.txt,14.0,2,"5,6|12,13|",0.14285714285714285,0.39624625000000002
264144.txt,11.0,1,"7,8|",0.090909090909090912,0.39406050000000004
256690.txt,39.0,6,"4,5|5,6|6,7|7,8|25,26|37,38|",0.15384615384615385,0.31851699999999994
230273.txt,15.0,1,"14,15|",0.066666666666666666,0.31963900000000001
34783.txt,20.0,1,"2,3|",0.050000000000000003,0.32156925000000003
234015.txt,8.0,1,"7,8|",0.125,0.35794500000000001
194555.txt,18.0,2,"11,12|16,17|",0.1111111111111111,0.36856675
265514.txt,36.0,4,"17,18|27,28|30,31|34,35|",0.1111111111111111,0.31846275000000002
98441.txt,23.0,2,"12,13|16,17|",0.086956521739130432,0.32051449999999998
271207.txt,22.0,3,"1,2|5,6|20,21|",0.13636363636363635,0.37574550000000001
11265.txt,36.0,4,"8,9|9,10|10,11|15,16|",0.1111111111111111,0.30354399999999998
117890.txt,48.0,5,"3,4|11,12|14,15|21,22|35,36|",0.10416666666666667,0.24384599999999998
183983.txt,21.0,3,"5,6|6,7|11,12|",0.14285714285714285,0.35332800000000003
97000.txt,29.0,2,"7,8|12,13|",0.068965517241379309,0.383799
32443.txt,33.0,7,"6,7|7,8|8,9|9,10|10,11|11,12|12,13|",0.21212121212121213,0.28480100000000003
242626.txt,20.0,2,"8,9|15,16|",0.10000000000000001,0.36272225000000002
36157.txt,17.0,1,"8,9|",0.058823529411764705,0.29807699999999998
25665.txt,24.0,1,"6,7|",0.041666666666666664,0.29863300000000004
182492.txt,42.0,3,"24,25|30,31|41,42|",0.071428571428571425,0.39101049999999998
25117.txt,24.0,2,"22,23|23,24|",0.083333333333333329,0.34627324999999998
206058.txt,12.0,2,"4,5|5,6|",0.16666666666666666,0.32379025
266974.txt,15.0,1,"7,8|",0.066666666666666666,0.337588
270870.txt,30.0,4,"1,2|16,17|17,18|18,19|",0.13333333333333333,0.36217175000000001
132345.txt,20.0,1,"16,17|",0.050000000000000003,0.36747025
56847.txt,25.0,2,"20,21|23,24|",0.080000000000000002,0.33695000000000003
55397.txt,31.0,1,"25,26|",0.032258064516129031,0.36481200000000003
77650.txt,41.0,2,"2,3|40,41|",0.04878048780487805,0.38144600000000001
31639.txt,27.0,3,"5,6|23,24|24,25|",0.1111111111111111,0.38485650000000005
151191.txt,45.0,6,"5,6|13,14|14,15|15,16|18,19|19,20|",0.13333333333333333,0.37046799999999996
156826.txt,20.0,3,"1,2|8,9|9,10|",0.14999999999999999,0.36159274999999996
71209.txt,44.0,1,"20,21|",0.022727272727272728,0.36254324999999998
86859.txt,40.0,4,"3,4|12,13|19,20|24,25|",0.10000000000000001,0.30690924999999997
228367.txt,16.0,1,"9,10|",0.0625,0.35790150000000004
190040.txt,10.0,1,"8,9|",0.10000000000000001,0.24296299999999998
196431.txt,18.0,2,"3,4|9,10|",0.1111111111111111,0.37569900000000001
79872.txt,24.0,1,"11,12|",0.041666666666666664,0.37164600000000003
6883.txt,27.0,1,"13,14|",0.037037037037037035,0.34467500000000001
273439.txt,26.0,3,"9,10|13,14|25,26|",0.11538461538461539,0.36475099999999999
272041.txt,21.0,2,"3,4|20,21|",0.095238095238095233,0.31887799999999999
266034.txt,19.0,1,"1,2|",0.052631578947368418,0.28475250000000002
183014.txt,22.0,2,"17,18|18,19|",0.090909090909090912,0.35754224999999995
108027.txt,20.0,2,"14,15|15,16|",0.10000000000000001,0.26746474999999997
141427.txt,26.0,1,"7,8|",0.038461538461538464,0.38106250000000003
197707.txt,18.0,2,"3,4|4,5|",0.1111111111111111,0.37648425000000002
247788.txt,7.0,1,"5,6|",0.14285714285714285,0.36236049999999997
154994.txt,66.0,4,"13,14|42,43|64,65|65,66|",0.060606060606060608,0.33230549999999998
94911.txt,27.0,3,"2,3|5,6|14,15|",0.1111111111111111,0.34592800000000001
41692.txt,28.0,3,"6,7|12,13|17,18|",0.10714285714285714,0.32622574999999998
51481.txt,47.0,3,"22,23|34,35|46,47|",0.063829787234042548,0.37134400000000001
5193.txt,48.0,5,"26,27|34,35|38,39|42,43|46,47|",0.10416666666666667,0.20069050000000002
52188.txt,29.0,2,"22,23|26,27|",0.068965517241379309,0.36099000000000003
211055.txt,14.0,2,"12,13|13,14|",0.14285714285714285,0.35523099999999996
67655.txt,46.0,8,"8,9|9,10|10,11|11,12|23,24|24,25|25,26|28,29|",0.17391304347826086,0.29399350000000002
11933.txt,26.0,2,"16,17|25,26|",0.076923076923076927,0.39731299999999997
152842.txt,14.0,1,"13,14|",0.071428571428571425,0.26116
57999.txt,19.0,2,"6,7|15,16|",0.10526315789473684,0.270262
103358.txt,14.0,1,"9,10|",0.071428571428571425,0.3054
110324.txt,25.0,3,"20,21|21,22|22,23|",0.12,0.258608
128877.txt,14.0,3,"2,3|3,4|4,5|",0.21428571428571427,0.23892600000000003
232897.txt,20.0,1,"8,9|",0.050000000000000003,0.39349049999999997
269663.txt,7.0,1,"1,2|",0.14285714285714285,0.39506549999999996
272257.txt,14.0,2,"2,3|3,4|",0.14285714285714285,0.29518325000000001
242394.txt,22.0,2,"6,7|15,16|",0.090909090909090912,0.37758724999999999
205140.txt,22.0,2,"15,16|20,21|",0.090909090909090912,0.26308350000000003
110293.txt,27.0,1,"24,25|",0.037037037037037035,0.34347800000000001
262865.txt,14.0,1,"9,10|",0.071428571428571425,0.39019575000000001
111199.txt,19.0,3,"6,7|17,18|18,19|",0.15789473684210525,0.36130799999999996
190487.txt,24.0,1,"5,6|",0.041666666666666664,0.39486149999999998
194811.txt,10.0,1,"1,2|",0.10000000000000001,0.34584625000000002
191969.txt,37.0,4,"3,4|10,11|31,32|34,35|",0.10810810810810811,0.23020900000000002
250633.txt,21.0,1,"14,15|",0.047619047619047616,0.37155500000000002
259617.txt,18.0,1,"13,14|",0.055555555555555552,0.30198124999999998
189840.txt,20.0,3,"5,6|12,13|13,14|",0.14999999999999999,0.39416675000000001
214717.txt,23.0,1,"19,20|",0.043478260869565216,0.38071300000000002
25248.txt,8.0,1,"3,4|",0.125,0.35013250000000001
201468.txt,16.0,2,"2,3|3,4|",0.125,0.36088274999999997
198781.txt,51.0,4,"19,20|31,32|35,36|40,41|",0.078431372549019607,0.30946850000000004
184425.txt,73.0,3,"45,46|55,56|66,67|",0.041095890410958902,0.243752
194636.txt,19.0,2,"9,10|17,18|",0.10526315789473684,0.225577
85773.txt,20.0,2,"10,11|11,12|",0.10000000000000001,0.285159
57153.txt,26.0,2,"19,20|20,21|",0.076923076923076927,0.39797200000000005
91060.txt,11.0,1,"7,8|",0.090909090909090912,0.152861
128917.txt,30.0,4,"10,11|18,19|19,20|20,21|",0.13333333333333333,0.29231225
74946.txt,21.0,2,"19,20|20,21|",0.095238095238095233,0.38832
184357.txt,14.0,2,"5,6|6,7|",0.14285714285714285,0.23481525
102640.txt,26.0,3,"7,8|11,12|22,23|",0.11538461538461539,0.38177824999999999
268421.txt,18.0,2,"14,15|15,16|",0.1111111111111111,0.250969
105891.txt,37.0,3,"25,26|30,31|31,32|",0.081081081081081086,0.37367899999999998
219596.txt,61.0,6,"12,13|13,14|41,42|54,55|55,56|60,61|",0.098360655737704916,0.39427399999999996
187110.txt,65.0,6,"15,16|20,21|34,35|35,36|49,50|64,65|",0.092307692307692313,0.374309
87158.txt,33.0,1,"3,4|",0.030303030303030304,0.35623499999999997
105113.txt,41.0,3,"2,3|13,14|27,28|",0.073170731707317069,0.33404200000000001
257835.txt,37.0,5,"4,5|5,6|11,12|25,26|35,36|",0.13513513513513514,0.34365999999999997
44661.txt,24.0,3,"8,9|11,12|16,17|",0.125,0.37915199999999999
222514.txt,17.0,2,"10,11|11,12|",0.11764705882352941,0.37510300000000002
49423.txt,10.0,1,"6,7|",0.10000000000000001,0.38581750000000004
145906.txt,59.0,6,"24,25|34,35|39,40|40,41|48,49|54,55|",0.10169491525423729,0.31049150000000003
77042.txt,24.0,3,"1,2|19,20|20,21|",0.125,0.37541625000000001
178339.txt,31.0,2,"4,5|10,11|",0.064516129032258063,0.32288499999999998
73224.txt,54.0,5,"3,4|10,11|48,49|49,50|50,51|",0.092592592592592587,0.35838350000000002
122779.txt,18.0,1,"3,4|",0.055555555555555552,0.39486275000000004
119089.txt,31.0,2,"1,2|2,3|",0.064516129032258063,0.39695599999999998
95951.txt,27.0,5,"14,15|15,16|22,23|23,24|24,25|",0.18518518518518517,0.30074149999999999
67279.txt,63.0,7,"4,5|5,6|6,7|14,15|25,26|30,31|55,56|",0.1111111111111111,0.30817950000000005
83855.txt,17.0,2,"3,4|9,10|",0.11764705882352941,0.29862499999999997
43456.txt,23.0,1,"10,11|",0.043478260869565216,0.36538950000000003
233627.txt,24.0,1,"13,14|",0.041666666666666664,0.23964075000000001
260519.txt,11.0,2,"6,7|7,8|",0.18181818181818182,0.357242
98534.txt,46.0,3,"2,3|3,4|16,17|",0.065217391304347824,0.35820275000000001
129837.txt,30.0,2,"7,8|19,20|",0.066666666666666666,0.39478950000000002
110708.txt,35.0,3,"2,3|8,9|26,27|",0.085714285714285715,0.32067749999999995
265449.txt,19.0,2,"5,6|17,18|",0.10526315789473684,0.35885649999999997
239444.txt,11.0,2,"8,9|9,10|",0.18181818181818182,0.3555875
252597.txt,16.0,1,"9,10|",0.0625,0.20203049999999997
